tipo_ambiente;superficie_m2;tecnologia;lumenes_requeridos_lm
aula;114,419;LED;56326,2
aula;114,437;LED;72778,872
aula;114,498;LED;57628,26
aula;114,916;LED;83452,43
aula;114,94;LED;75036,85
aula;114,996;LED;68547,649
aula;115,029;LED;81768,88
aula;115,085;LED;69066,443
aula;115,219;LED;80059,672
aula;115,266;LED;74170,578
aula;115,367;LED;62594,216
aula;115,375;LED;87781,824
aula;115,398;LED;65275,514
aula;115,42;LED;75208,609
aula;115,581;LED;65147,976
aula;115,621;LED;52045,825
aula;115,631;LED;70374,393
aula;115,721;LED;59443,146
aula;115,79;LED;60826,183
aula;115,85;LED;50743,985
aula;115,97;LED;67636,475
aula;115,975;LED;64380,668
aula;116,028;LED;60115,64
aula;116,037;LED;63520,933
aula;116,126;LED;65498,749
aula;116,166;LED;65017,376
aula;116,206;LED;77053,721
aula;116,427;LED;96390,141
aula;116,557;LED;80738,749
aula;116,605;LED;61103,214
aula;116,645;LED;53036,541
aula;116,647;LED;76005,664
aula;116,718;LED;64167,664
aula;116,796;LED;58067,581
aula;116,866;LED;61373,234
aula;117,135;LED;82986,076
aula;117,328;LED;79806,693
aula;117,44;LED;85245,588
aula;117,448;LED;67855,784
aula;117,505;LED;75444,068
aula;117,562;LED;98299,284
aula;117,612;LED;101575,862
aula;117,648;LED;88298,51
aula;117,663;LED;67368,311
aula;117,744;LED;55357,933
aula;117,889;LED;71871,359
aula;118,041;LED;83097,25
aula;118,099;LED;77955,583
aula;118,233;LED;69879,513
aula;118,267;LED;82958,622
aula;118,402;LED;63799,057
aula;118,408;LED;64490,933
aula;118,417;LED;58063,273
aula;118,437;LED;70952,854
aula;118,458;LED;55370,023
aula;118,517;LED;79023,647
aula;118,626;LED;89739,308
aula;118,675;LED;105638,776
aula;118,791;LED;78266,907
aula;118,866;LED;80920,305
aula;118,931;LED;76284,07
aula;118,998;LED;76239,186
aula;119,006;LED;65339,194
aula;119,009;LED;75866,578
aula;119,018;LED;52651,983
aula;119,199;LED;66731,076
aula;119,382;LED;57826,862
aula;119,425;LED;69280,311
aula;119,496;LED;66431,133
aula;119,782;LED;69125,191
aula;119,967;LED;95245,472
aula;35,002;fluorescente;21479,546
aula;35,191;fluorescente;24162,966
aula;35,214;fluorescente;22951,05
aula;35,269;fluorescente;36171,645
aula;35,302;fluorescente;26284,557
aula;35,31;fluorescente;31092,385
aula;35,327;fluorescente;25258,056
aula;35,352;fluorescente;39905,587
aula;35,365;fluorescente;33348,85
aula;35,46;fluorescente;38334,726
aula;35,48;fluorescente;25821,855
aula;35,539;fluorescente;31286,949
aula;35,553;fluorescente;34128,637
aula;35,63;fluorescente;38268,811
aula;35,644;fluorescente;29744,027
aula;35,762;fluorescente;22261,921
aula;35,974;fluorescente;21142,015
aula;35,979;fluorescente;33050,814
aula;35,999;fluorescente;28939,009
aula;36,043;fluorescente;24140,682
aula;36,058;fluorescente;28078,14
aula;36,323;fluorescente;29818,155
aula;36,472;fluorescente;24558,819
aula;36,609;fluorescente;27231,878
aula;36,612;fluorescente;33969,945
aula;36,628;fluorescente;34058,568
aula;36,664;fluorescente;22187,37
aula;36,696;fluorescente;25878,408
aula;36,724;fluorescente;30097,798
aula;36,924;fluorescente;25417,55
aula;36,968;fluorescente;35339,515
aula;37,007;fluorescente;28357,573
aula;37,017;fluorescente;28235,257
aula;37,033;fluorescente;32839,889
aula;37,064;fluorescente;25104,171
aula;37,105;fluorescente;23955,46
aula;37,21;fluorescente;26413,438
aula;37,217;fluorescente;32734,172
aula;37,219;fluorescente;26899,441
aula;37,494;fluorescente;30187,668
aula;37,5;fluorescente;24855,042
aula;37,536;fluorescente;33772,992
aula;37,594;fluorescente;26761,085
aula;37,747;fluorescente;22018,996
aula;37,778;fluorescente;26439,579
aula;37,805;fluorescente;20662,492
aula;37,809;fluorescente;29518,339
aula;37,845;fluorescente;46274,049
aula;37,969;fluorescente;29504,427
aula;38,09;fluorescente;27999,234
aula;38,137;fluorescente;23501,96
aula;38,288;fluorescente;25791,369
aula;38,297;fluorescente;37125,374
aula;38,333;fluorescente;22710,772
aula;38,388;fluorescente;21560,747
aula;38,397;fluorescente;40620,555
aula;38,4;fluorescente;27746,805
aula;38,524;fluorescente;25691,566
aula;38,569;fluorescente;21740,41
aula;38,712;fluorescente;39374,23
aula;38,786;fluorescente;21692,748
aula;38,794;fluorescente;22601,972
aula;38,931;fluorescente;37293,453
aula;38,934;fluorescente;25556,956
aula;39,169;fluorescente;39513,878
aula;39,169;fluorescente;33600,629
aula;39,252;fluorescente;36875,038
aula;39,261;fluorescente;30912,056
aula;39,431;fluorescente;45018,252
aula;39,638;fluorescente;36336,391
aula;39,736;fluorescente;23020,012
aula;39,765;fluorescente;25411,726
aula;39,848;fluorescente;25830,486
aula;39,85;fluorescente;28277,302
aula;39,879;fluorescente;27687,345
aula;40,136;fluorescente;30427,977
aula;40,139;fluorescente;25975,22
aula;40,149;fluorescente;41703,763
aula;40,234;fluorescente;31613,317
aula;40,284;fluorescente;28233,511
aula;40,393;fluorescente;31955,959
aula;40,443;fluorescente;35912,612
aula;40,464;fluorescente;41642,616
aula;40,504;fluorescente;32926,798
aula;40,614;fluorescente;35944,95
aula;40,617;fluorescente;27841,021
aula;40,625;fluorescente;29621,074
aula;40,64;fluorescente;41624,299
aula;40,697;fluorescente;22714,781
aula;40,713;fluorescente;25892,795
aula;40,719;fluorescente;36919,323
aula;40,748;fluorescente;29523,726
aula;40,861;fluorescente;26506,492
aula;40,895;fluorescente;26095,877
aula;40,937;fluorescente;34585,288
aula;40,993;fluorescente;36650,743
aula;41,026;fluorescente;50911,228
aula;41,044;fluorescente;37370,434
aula;41,078;fluorescente;33428,138
aula;41,08;fluorescente;32848,98
aula;41,252;fluorescente;35239,918
aula;41,273;fluorescente;34987,135
aula;41,443;fluorescente;42986,895
aula;41,756;fluorescente;24436,575
aula;41,84;fluorescente;32026,74
aula;41,862;fluorescente;25119,5
aula;41,897;fluorescente;35488,185
aula;41,943;fluorescente;25227,678
aula;41,967;fluorescente;37763,243
aula;42,059;fluorescente;20386,544
aula;42,141;fluorescente;43568,03
aula;42,169;fluorescente;28916,904
aula;42,247;fluorescente;23209,35
aula;42,331;fluorescente;42994,736
aula;42,45;fluorescente;39760,437
aula;42,48;fluorescente;31474,121
aula;42,784;fluorescente;25472,536
aula;42,789;fluorescente;33011,981
aula;42,791;fluorescente;34651,36
aula;42,885;fluorescente;20765,449
aula;42,939;fluorescente;33326,194
aula;42,988;fluorescente;32592,977
aula;43,219;fluorescente;24071,451
aula;43,56;fluorescente;29230,925
aula;43,68;fluorescente;30163,887
aula;43,712;fluorescente;40058,407
aula;43,738;fluorescente;42165,856
aula;43,838;fluorescente;20592,882
aula;43,883;fluorescente;42022,62
aula;43,947;fluorescente;32177,179
aula;44,102;fluorescente;36748,197
aula;44,156;fluorescente;49143,203
aula;44,195;fluorescente;38443,064
aula;44,31;fluorescente;25260,091
aula;44,322;fluorescente;40336,63
aula;44,343;fluorescente;30001,926
aula;44,374;fluorescente;40311,01
aula;44,754;fluorescente;34058,526
aula;44,844;fluorescente;39839,42
aula;44,908;fluorescente;46706,82
aula;44,97;fluorescente;34710,666
aula;44,971;fluorescente;34524,849
aula;45,015;fluorescente;27803,231
aula;45,171;fluorescente;36060,474
aula;45,22;fluorescente;47635,056
aula;45,232;fluorescente;37427,667
aula;45,466;fluorescente;44919,367
aula;45,511;fluorescente;31368,992
aula;45,656;fluorescente;32989,345
aula;45,673;fluorescente;29402,482
aula;45,696;fluorescente;29386,203
aula;45,761;fluorescente;28059,341
aula;45,778;fluorescente;29329,941
aula;45,866;fluorescente;32201,606
aula;45,905;fluorescente;29686,837
aula;45,98;fluorescente;37973,418
aula;46,162;fluorescente;33393,717
aula;46,291;fluorescente;37248,878
aula;46,346;fluorescente;27758,836
aula;46,389;fluorescente;34888,711
aula;46,568;fluorescente;47989,739
aula;46,603;fluorescente;38609,931
aula;46,637;fluorescente;25112,674
aula;46,689;fluorescente;37936,256
aula;46,705;fluorescente;33774,135
aula;46,714;fluorescente;31917,804
aula;46,715;fluorescente;32969,594
aula;46,84;fluorescente;47195,476
aula;46,959;fluorescente;25453,554
aula;47;fluorescente;38351,267
aula;47,083;fluorescente;38658,181
aula;47,168;fluorescente;39710,344
aula;47,378;fluorescente;26090,876
aula;47,38;fluorescente;34475,23
aula;47,42;fluorescente;41454,648
aula;47,531;fluorescente;29543,272
aula;47,639;fluorescente;47920,809
aula;47,678;fluorescente;39936,868
aula;47,682;fluorescente;39153,091
aula;47,706;fluorescente;46671,608
aula;47,748;fluorescente;48287,609
aula;47,797;fluorescente;36736,831
aula;47,822;fluorescente;31465,646
aula;47,904;fluorescente;46969,397
aula;47,966;fluorescente;36296,482
aula;48,063;fluorescente;33761,127
aula;48,163;fluorescente;41297,138
aula;48,251;fluorescente;33904,087
aula;48,34;fluorescente;33349,49
aula;48,348;fluorescente;32323,041
aula;48,443;fluorescente;30251,766
aula;48,565;fluorescente;43615,016
aula;48,591;fluorescente;39915,576
aula;48,673;fluorescente;45879,251
aula;48,679;fluorescente;54429,353
aula;48,992;fluorescente;32396,997
aula;49,039;fluorescente;31302,764
aula;49,046;fluorescente;30395,647
aula;49,29;fluorescente;41297,232
aula;49,34;fluorescente;41874,115
aula;49,692;fluorescente;38445,393
aula;49,804;fluorescente;38484,939
aula;49,958;fluorescente;47006,154
aula;49,958;fluorescente;43065,145
aula;50,057;fluorescente;40794,507
aula;50,331;fluorescente;46870,699
aula;50,378;fluorescente;46286,524
aula;50,412;fluorescente;42965,768
aula;50,46;fluorescente;58406,292
aula;50,744;fluorescente;39732,597
aula;50,779;fluorescente;48760,195
aula;51,35;fluorescente;27115,232
aula;51,366;fluorescente;34719,467
aula;51,394;fluorescente;43956,59
aula;51,44;fluorescente;45926,113
aula;51,461;fluorescente;53253,112
aula;51,498;fluorescente;45708,859
aula;51,598;fluorescente;44771,133
aula;51,615;fluorescente;39229,494
aula;51,754;fluorescente;33586,446
aula;51,802;fluorescente;46138,116
aula;51,881;fluorescente;42321,859
aula;51,924;fluorescente;47721,241
aula;51,951;fluorescente;44286,204
aula;51,959;fluorescente;33009,475
aula;52,023;fluorescente;39955,278
aula;52,072;fluorescente;34807,606
aula;52,078;fluorescente;48038,613
aula;52,31;fluorescente;31364,772
aula;52,406;fluorescente;42864,112
aula;52,62;fluorescente;36989,862
aula;52,621;fluorescente;32452,239
aula;52,672;fluorescente;51515,629
aula;52,689;fluorescente;34672,733
aula;52,736;fluorescente;36423,552
aula;52,896;fluorescente;32262,571
aula;52,907;fluorescente;41203,789
aula;53,068;fluorescente;43712,676
aula;53,228;fluorescente;53743,943
aula;53,326;fluorescente;40136,955
aula;53,455;fluorescente;51587,462
aula;53,534;fluorescente;47490,871
aula;53,67;fluorescente;51811,5
aula;53,954;fluorescente;48470,767
aula;54,069;fluorescente;42270,491
aula;54,263;fluorescente;47266,048
aula;54,347;fluorescente;42664,198
aula;54,547;fluorescente;45475,632
aula;54,563;fluorescente;51012,533
aula;54,943;fluorescente;44624,937
aula;55,008;fluorescente;52991,152
aula;55,041;fluorescente;37284,197
aula;55,255;fluorescente;52169,298
aula;55,392;fluorescente;39091,809
aula;55,523;fluorescente;38057,958
aula;55,527;fluorescente;46281,402
aula;55,845;fluorescente;42116,755
aula;55,95;fluorescente;40471,513
aula;56,21;fluorescente;48771,972
aula;56,418;fluorescente;47835,958
aula;56,456;fluorescente;31346,023
aula;56,457;fluorescente;51967,158
aula;56,469;fluorescente;44324,295
aula;56,548;fluorescente;36773,786
aula;56,574;fluorescente;37117,473
aula;56,678;fluorescente;36378,063
aula;56,734;fluorescente;32550,533
aula;56,734;fluorescente;55807,041
aula;56,794;fluorescente;44177,166
aula;56,812;fluorescente;38565,786
aula;57;fluorescente;44560,621
aula;57,032;fluorescente;33555,249
aula;57,04;fluorescente;35380,253
aula;57,098;fluorescente;58590,868
aula;57,156;fluorescente;29369,12
aula;57,288;fluorescente;55141,148
aula;57,53;fluorescente;46278,937
aula;57,79;fluorescente;61485,409
aula;57,952;fluorescente;42686,976
aula;58,105;fluorescente;53150,676
aula;58,14;fluorescente;48189,395
aula;58,179;fluorescente;40885,702
aula;58,308;fluorescente;30698,625
aula;58,392;fluorescente;27895,898
aula;58,428;fluorescente;58340,694
aula;58,484;fluorescente;43386,008
aula;58,486;fluorescente;45014,008
aula;58,511;fluorescente;74348,725
aula;58,522;fluorescente;45653,641
aula;58,593;fluorescente;42692,726
aula;58,633;fluorescente;47792,942
aula;58,699;fluorescente;33354,692
aula;58,819;fluorescente;40540,177
aula;58,839;fluorescente;54168,56
aula;58,901;fluorescente;40479,904
aula;59,125;fluorescente;37804,195
aula;59,145;fluorescente;49255,799
aula;59,249;fluorescente;46144,19
aula;59,289;fluorescente;42902,847
aula;59,933;fluorescente;40933,204
aula;59,961;fluorescente;49003,089
aula;60,087;fluorescente;36323,318
aula;60,112;fluorescente;54662,76
aula;60,162;fluorescente;36497,704
aula;60,284;fluorescente;48750,48
aula;60,299;fluorescente;39367,041
aula;60,379;fluorescente;48140,162
aula;60,392;fluorescente;44233,038
aula;60,468;fluorescente;50737,497
aula;60,525;fluorescente;54510,388
aula;60,606;fluorescente;40954,27
aula;60,621;fluorescente;39534,688
aula;60,722;fluorescente;35631,72
aula;60,773;fluorescente;68649,163
aula;60,918;fluorescente;54628,173
aula;60,924;fluorescente;38168,321
aula;61,1;fluorescente;41158,495
aula;61,109;fluorescente;44429,977
aula;61,144;fluorescente;40638,423
aula;61,171;fluorescente;52108,973
aula;61,219;fluorescente;55450,599
aula;61,23;fluorescente;35890,174
aula;61,235;fluorescente;52722,391
aula;61,236;fluorescente;44223,925
aula;61,257;fluorescente;53885,613
aula;61,29;fluorescente;45315,516
aula;61,311;fluorescente;50934,789
aula;61,453;fluorescente;56779,993
aula;61,584;fluorescente;38881,964
aula;61,668;fluorescente;35408,656
aula;61,779;fluorescente;38635,627
aula;61,804;fluorescente;43590,91
aula;61,863;fluorescente;57178,827
aula;61,864;fluorescente;38381,462
aula;61,878;fluorescente;42864,693
aula;61,888;fluorescente;43778,456
aula;61,959;fluorescente;54473,947
aula;62,066;fluorescente;48572,046
aula;62,119;fluorescente;40952,814
aula;62,2;fluorescente;41707,711
aula;62,384;fluorescente;54719,336
aula;62,396;fluorescente;54742,599
aula;62,46;fluorescente;34291,12
aula;62,487;fluorescente;50873,313
aula;62,893;fluorescente;38701,688
aula;63,033;fluorescente;56587,04
aula;63,182;fluorescente;34243,67
aula;63,231;fluorescente;48498,793
aula;63,231;fluorescente;41843,735
aula;63,254;fluorescente;37227,231
aula;63,441;fluorescente;73588,435
aula;63,454;fluorescente;55096,842
aula;63,505;fluorescente;54369,807
aula;63,549;fluorescente;52106,851
aula;63,592;fluorescente;70288,881
aula;63,596;fluorescente;43260,641
aula;63,731;fluorescente;35053,968
aula;63,774;fluorescente;60081,819
aula;63,776;fluorescente;41169,356
aula;63,804;fluorescente;47520,731
aula;64,142;fluorescente;37507,56
aula;64,27;fluorescente;48281,247
aula;64,32;fluorescente;48049,078
aula;64,337;fluorescente;58153,068
aula;64,39;fluorescente;65549,088
aula;64,469;fluorescente;78682,575
aula;64,523;fluorescente;46026,244
aula;64,661;fluorescente;68796,019
aula;64,673;fluorescente;61669,32
aula;64,802;fluorescente;41358,72
aula;64,877;fluorescente;57675,221
aula;64,942;fluorescente;32436,749
aula;65,199;fluorescente;45133
aula;65,406;fluorescente;60391,666
aula;65,561;fluorescente;37774,657
aula;65,719;fluorescente;47015,805
aula;65,749;fluorescente;48422,55
aula;65,888;fluorescente;50603,148
aula;66,231;fluorescente;46051,492
aula;66,241;fluorescente;30081,467
aula;66,25;fluorescente;69491,503
aula;66,336;fluorescente;35091,501
aula;66,372;fluorescente;44189,887
aula;66,402;fluorescente;36729,989
aula;66,606;fluorescente;47321,265
aula;66,723;fluorescente;52206,38
aula;66,907;fluorescente;52739,66
aula;66,949;fluorescente;53741,368
aula;67,004;fluorescente;53955,675
aula;67,077;fluorescente;69530,131
aula;67,209;fluorescente;69506,877
aula;67,24;fluorescente;55654,557
aula;67,376;fluorescente;52997,563
aula;67,384;fluorescente;79948,832
aula;67,506;fluorescente;67669,339
aula;67,735;fluorescente;47541,309
aula;68,139;fluorescente;42896,307
aula;68,399;fluorescente;46980,881
aula;68,419;fluorescente;61523,11
aula;68,419;fluorescente;50348,724
aula;68,56;fluorescente;56805,624
aula;68,71;fluorescente;63280,056
aula;69,052;fluorescente;56948,731
aula;69,149;fluorescente;56764,951
aula;69,365;fluorescente;57166,195
aula;69,384;fluorescente;59617,861
aula;69,45;fluorescente;44859,664
aula;69,459;fluorescente;52953,711
aula;69,657;fluorescente;64256,305
aula;69,912;fluorescente;46059,491
aula;69,925;fluorescente;44066,64
aula;69,963;fluorescente;48701,994
aula;69,965;fluorescente;56427,647
aula;70,049;fluorescente;49367,658
aula;70,101;fluorescente;50728,817
aula;70,193;fluorescente;38129,41
aula;70,374;fluorescente;47747,499
aula;70,377;fluorescente;51098,616
aula;70,497;fluorescente;35666,917
aula;70,554;fluorescente;41548,194
aula;70,558;fluorescente;49300,885
aula;70,589;fluorescente;52376,505
aula;70,73;fluorescente;49493,008
aula;70,736;fluorescente;67095,776
aula;70,777;fluorescente;35119,97
aula;70,966;fluorescente;57553,692
aula;70,999;fluorescente;59246,481
aula;71,001;fluorescente;66490,8
aula;71,063;fluorescente;51814,252
aula;71,164;fluorescente;45495,739
aula;71,332;fluorescente;77159,434
aula;71,386;fluorescente;64911,441
aula;71,435;fluorescente;47815,59
aula;71,449;fluorescente;70279,228
aula;71,558;fluorescente;57186,139
aula;71,584;fluorescente;51790,845
aula;71,679;fluorescente;40750,302
aula;71,682;fluorescente;71671,983
aula;71,714;fluorescente;49198,322
aula;71,832;fluorescente;47804,764
aula;71,884;fluorescente;62100,667
aula;72,05;fluorescente;46533,056
aula;72,073;fluorescente;52396,455
aula;72,254;fluorescente;40966,424
aula;72,346;fluorescente;48819,655
aula;72,353;fluorescente;47071,784
aula;72,353;fluorescente;83974,363
aula;72,483;fluorescente;56363,689
aula;72,661;fluorescente;58102,438
aula;72,745;fluorescente;56322,885
aula;72,843;fluorescente;42981,04
aula;72,849;fluorescente;66345,568
aula;72,954;fluorescente;57671,91
aula;73,048;fluorescente;82872,546
aula;73,072;fluorescente;72730,722
aula;73,14;fluorescente;46673,776
aula;73,154;fluorescente;36159,393
aula;73,442;fluorescente;41293,25
aula;73,485;fluorescente;86233,296
aula;73,528;fluorescente;54200,969
aula;73,66;fluorescente;45141,886
aula;73,709;fluorescente;44665,865
aula;73,752;fluorescente;47227,247
aula;73,936;fluorescente;56403,585
aula;73,978;fluorescente;51065,597
aula;74,198;fluorescente;53497,933
aula;74,346;fluorescente;54828,873
aula;74,353;fluorescente;73144,23
aula;74,447;fluorescente;65420,603
aula;74,502;fluorescente;62146,499
aula;74,597;fluorescente;50400,536
aula;74,644;fluorescente;49336,394
aula;74,677;fluorescente;69979,264
aula;74,699;fluorescente;47272,96
aula;74,873;fluorescente;59911,216
aula;75,038;fluorescente;66876,291
aula;75,176;fluorescente;69679,786
aula;75,322;fluorescente;78107,251
aula;75,334;fluorescente;59605,465
aula;75,464;fluorescente;50893,854
aula;75,478;fluorescente;50665,627
aula;75,593;fluorescente;53494,41
aula;75,768;fluorescente;86346,556
aula;75,772;fluorescente;49402,971
aula;75,915;fluorescente;37928,63
aula;76,093;fluorescente;51854,112
aula;76,095;fluorescente;40685,229
aula;76,26;fluorescente;45895,87
aula;76,44;fluorescente;68848,794
aula;76,488;fluorescente;46460,392
aula;76,493;fluorescente;59239,911
aula;76,602;fluorescente;55831,011
aula;76,705;fluorescente;55832,715
aula;76,805;fluorescente;50267,19
aula;76,934;fluorescente;44630,177
aula;77,148;fluorescente;38170,253
aula;77,252;fluorescente;51779,713
aula;77,268;fluorescente;59003,266
aula;77,293;fluorescente;57538,397
aula;77,383;fluorescente;57933,51
aula;77,426;fluorescente;71197,433
aula;77,46;fluorescente;77981,298
aula;77,515;fluorescente;69789,547
aula;77,564;fluorescente;71205,837
aula;77,634;fluorescente;43448,193
aula;77,724;fluorescente;70541,056
aula;77,75;fluorescente;64605,929
aula;77,753;fluorescente;45951,536
aula;77,786;fluorescente;56184,865
aula;77,848;fluorescente;41159,328
aula;77,864;fluorescente;52023,54
aula;77,907;fluorescente;67492,965
aula;77,925;fluorescente;70501,333
aula;77,928;fluorescente;53128,001
aula;77,957;fluorescente;58802,355
aula;78,29;fluorescente;62867,21
aula;78,334;fluorescente;50123,281
aula;78,566;fluorescente;57796,789
aula;78,681;fluorescente;69318,801
aula;78,809;fluorescente;51140,402
aula;78,812;fluorescente;67726,031
aula;78,911;fluorescente;52712,848
aula;78,996;fluorescente;46312,837
aula;79,561;fluorescente;73684,747
aula;79,588;fluorescente;49288,073
aula;79,674;fluorescente;62208,33
aula;79,71;fluorescente;82420,755
aula;79,712;fluorescente;67448,677
aula;79,835;fluorescente;49075,541
aula;80,034;fluorescente;66650,776
aula;80,075;fluorescente;54202,148
aula;80,369;fluorescente;73935,885
aula;80,369;fluorescente;58133,234
aula;80,428;fluorescente;50505,095
aula;80,435;fluorescente;70239,411
aula;80,517;fluorescente;60758,785
aula;80,587;fluorescente;72055,711
aula;80,684;fluorescente;66804,377
aula;80,715;fluorescente;74673,225
aula;80,719;fluorescente;71950,515
aula;80,746;fluorescente;48298,773
aula;80,832;fluorescente;70356,656
aula;80,857;fluorescente;55203,659
aula;80,916;fluorescente;51910,315
aula;81,242;fluorescente;80610,872
